index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,Standard Dev,Coefficient of Variation,Bias(5:30),Danger
672,2018/7/15,6248.84,6355.34,6500.75,6391.77,6424.99,7000.58,7.84,0.13%,4295.666366,0.879999662,0.010840484,
673,2018/7/16,6514.390833,6302.95,6465.29,6393.64,6412.03,6963.55,265.550833,4.25%,4292.938616,0.879004592,0.017011773,
674,2018/7/17,6869.910833,6330.35,6461.18,6408.43,6412.2,6937.02,355.52,5.46%,4290.437522,0.877963547,0.01276473,
675,2018/7/18,7321.62,6423.7,6488.74,6447.05,6425.72,6914.18,451.709167,6.58%,4288.284075,0.876876584,0.000314362,
676,2018/7/19,7396.401667,6639.15,6545.55,6507.74,6454.91,6898.89,74.781667,1.02%,4286.196425,0.875786802,-0.028542613,
677,2018/7/20,7428.045,6870.23,6612.79,6582.12,6476.89,6880.37,31.643333,0.43%,4284.138127,0.874698276,-0.060729764,
678,2018/7/21,7334.99,7106.07,6704.51,6642.36,6500.67,6864.41,-93.055,-1.25%,4282.002287,0.873621978,-0.093128862,
679,2018/7/22,7451.289167,7270.19,6800.27,6690.37,6519.81,6846.72,116.299167,1.59%,4279.968095,0.872539433,-0.115092311,
680,2018/7/23,7689.884167,7386.47,6905.08,6739.63,6557.1,6844.98,238.595,3.20%,4278.153609,0.871443056,-0.126484269,
681,2018/7/24,7715.1,7460.12,7049.64,6792.81,6608.71,6847.04,25.215833,0.33%,4276.3639,0.870349122,-0.128831497,
682,2018/7/25,8251.165,7523.86,7197.05,6848.9,6660.2,6849.35,536.065,6.95%,4275.137526,0.869234969,-0.129674785,
683,2018/7/26,8187.324167,7688.49,7397.28,6931.29,6728.19,6864.48,-63.840833,-0.77%,4273.836842,0.868126912,-0.142727836,
684,2018/7/27,7939.81,7858.95,7564.57,7012.88,6793.81,6878.24,-247.514167,-3.02%,4272.26902,0.867032824,-0.156780952,
685,2018/7/28,8182.251667,7956.66,7671.56,7080.15,6855.22,6888.16,242.441667,3.05%,4270.959601,0.865933288,-0.160671722,
686,2018/7/29,8206.341667,8055.13,7757.63,7151.59,6924.37,6900.2,24.09,0.29%,4269.675096,0.864837188,-0.163301499,
687,2018/7/30,8220.91,8153.38,7838.62,7225.7,7000.96,6913.89,14.568333,0.18%,4268.404874,0.863744813,-0.164608854,
688,2018/7/31,7916.800833,8147.33,7917.91,7311.21,7067.54,6927.79,-304.109167,-3.70%,4266.809646,0.862668235,-0.15278159,
689,2018/8/1,7570.869167,8093.22,7976.09,7388.18,7118.94,6934.15,-345.931666,-4.37%,4264.885698,0.86161657,-0.136857453,
690,2018/8/2,7607.7,8019.43,7988.05,7446.57,7155.77,6932.91,36.830833,0.49%,4262.996028,0.860566093,-0.120694209,
691,2018/8/3,7394.499167,7904.52,7979.83,7514.73,7188.48,6932.42,-213.200833,-2.80%,4260.923604,0.859535727,-0.099609375,
692,2018/8/4,7247.769167,7742.16,7947.77,7572.41,7215.19,6930.66,-146.73,-1.98%,4258.735895,0.858521992,-0.073036192,
693,2018/8/5,7011.28,7547.53,7847.43,7622.35,7236.67,6924.53,-236.489167,-3.26%,4256.377421,0.857535719,-0.042956222,
694,2018/8/6,6988.079167,7366.42,7729.82,7647.2,7251.86,6914.39,-23.200833,-0.33%,4254.006434,0.856555324,-0.015797326,
695,2018/8/7,6993.513333,7249.87,7634.65,7653.11,7264.99,6902.92,5.434166,0.08%,4251.642667,0.855577628,0.002081214,
696,2018/8/8,6718.23,7127.03,7515.78,7636.7,7272.98,6892.48,-275.283333,-3.94%,4249.107288,0.854635886,0.020067428,
697,2018/8/9,6396.7725,6991.77,7366.97,7602.79,7272.79,6877.52,-321.4575,-4.78%,4246.404467,0.853741708,0.038639917,
698,2018/8/10,6396.494667,6821.57,7184.55,7551.23,7268.99,6871.19,-0.277833,0.00%,4243.706554,0.852850321,0.06155188,
699,2018/8/11,6138.96,6698.62,7032.52,7504.3,7269.63,6863.2,-257.534667,-4.03%,4240.901762,0.852002155,0.078547326,
700,2018/8/12,6311.131667,6528.79,6889.33,7438.69,7260.82,6850.86,172.171667,2.80%,4238.174666,0.851128987,0.100819191,
701,2018/8/13,6347.07,6392.32,6759.67,7369.75,7263.05,6850.78,35.938333,0.57%,4235.46903,0.850252981,0.119884897,
702,2018/8/14,6252.13,6318.09,6654.93,7301.35,7266.58,6845.78,-94.94,-1.50%,4232.726479,0.849394216,0.130527704,
703,2018/8/15,6362.676923,6289.16,6555.37,7201.4,7266.69,6839.36,110.546923,1.77%,4230.038265,0.848521119,0.134522045,
704,2018/8/16,6342.629231,6282.39,6490.51,7110.16,7261.63,6836.92,-20.047692,-0.32%,4227.345886,0.847653651,0.134851266,
705,2018/8/17,6312.75,6323.13,6425.96,7030.31,7244.06,6834.89,-29.879231,-0.47%,4224.64514,0.846793285,0.127128986,
706,2018/8/18,6436.720833,6323.45,6357.88,6936.83,7210.43,6832.67,123.970833,1.96%,4222.006954,0.845917281,0.123013468,
707,2018/8/19,6404.063333,6341.38,6329.73,6848.35,7178.44,6827.67,-32.6575,-0.51%,4219.357985,0.845048622,0.116607508,
708,2018/8/20,6486.58,6371.77,6330.46,6757.51,7144.31,6822.49,82.516667,1.29%,4216.753918,0.844170928,0.108133606,
709,2018/8/21,6401.246154,6396.55,6339.47,6686,7116.03,6817.92,-85.333846,-1.32%,4214.113275,0.843307939,0.101106937,
710,2018/8/22,6575.229167,6408.27,6365.7,6627.51,7081.03,6819.06,173.983013,2.72%,4211.563999,0.842423613,0.095008777,
711,2018/8/23,6354.57,6460.77,6392.11,6575.89,7043.87,6826.29,-220.659167,-3.36%,4208.911421,0.841572614,0.082781198,
712,2018/8/24,6543.645714,6444.34,6392.86,6523.89,6998.52,6829.36,189.075714,2.98%,4206.354912,0.840697802,0.079185313,
713,2018/8/25,6719.429231,6472.25,6422.01,6488.69,6941.6,6834.89,175.783517,2.69%,4203.898123,0.839803379,0.067614095,
714,2018/8/26,6738.27,6518.82,6457.69,6474.1,6892.67,6843.24,18.840769,0.28%,4201.456199,0.838909494,0.054238778,
715,2018/8/27,6719.266154,6586.23,6497.25,6461.61,6852.62,6853.92,-19.003846,-0.28%,4199.007428,0.838020679,0.038874182,
716,2018/8/28,7000.04,6615.04,6537.9,6447.89,6803.85,6864.11,280.773846,4.18%,4196.735006,0.837103612,0.027750465,
717,2018/8/29,7078.19,6744.13,6594.23,6461.98,6763.64,6882.3,78.15,1.12%,4194.518351,0.836181821,0.002884541,
718,2018/8/30,6932.6625,6851.04,6661.65,6496.05,6725.55,6896.55,-145.5275,-2.06%,4192.208829,0.835277598,-0.018658697,
719,2018/8/31,6981.946154,6893.69,6706.25,6522.86,6692.75,6905.85,49.283654,0.71%,4189.934388,0.834371178,-0.030023533,
720,2018/9/1,7018.78,6942.42,6764.32,6565.01,6673.12,6914.44,36.833846,0.53%,4187.687364,0.833463979,-0.040355935,
721,2018/9/2,7247.935385,7002.32,6808.68,6600.39,6653.49,6920.98,229.155385,3.26%,4185.603236,0.832538891,-0.052428124,
722,2018/9/3,7260.949231,7051.9,6898.02,6645.44,6648.6,6931.89,13.013846,0.18%,4183.531149,0.831615762,-0.060659387,
723,2018/9/4,7265.08,7088.45,6969.75,6695.88,6649.04,6942.85,4.130769,0.06%,4181.464534,0.83069532,-0.066086232,
724,2018/9/5,7113.069231,7154.94,7024.31,6741,6657.5,6954.68,-152.010769,-2.09%,4179.29235,0.829790991,-0.074718738,
725,2018/9/6,6433.271667,7181.16,7061.79,6779.52,6661.67,6963.33,-679.797564,-9.56%,4176.734296,0.828966449,-0.077981947,
726,2018/9/7,6501.19,7064.06,7033.19,6785.55,6642.99,6957.99,67.918333,1.06%,4174.212768,0.828135303,-0.063385614,
727,2018/9/8,6366.1075,6914.71,6983.31,6788.77,6635.76,6954.27,-135.0825,-2.08%,4171.633802,0.82732478,-0.042037385,
728,2018/9/9,6286.425833,6735.74,6912.1,6786.87,6634.74,6951.86,-79.681667,-1.25%,4169.025915,0.826527838,-0.015222902,
729,2018/9/10,6240.98,6540.01,6847.48,6776.87,6631.07,6950.35,-45.445833,-0.72%,4166.404651,0.825739736,0.013732324,
730,2018/9/11,6296.320833,6365.6,6773.38,6768.85,6634.47,6947.64,55.340833,0.89%,4163.810478,0.824945874,0.040526221,
731,2018/9/12,6273.1375,6338.2,6701.13,6754.91,6633.97,6948.51,-23.183333,-0.37%,4161.211677,0.824157566,0.044584163,
732,2018/9/13,6326.04,6292.59,6603.65,6750.83,6631.51,6949.05,52.9025,0.84%,4158.639352,0.823364002,0.051107515,
733,2018/9/14,6499.0625,6284.58,6510.16,6739.95,6633.97,6950.33,173.0225,2.74%,4156.148853,0.822549577,0.052666804,
734,2018/9/15,6518.655,6327.11,6433.56,6728.94,6638.52,6950.08,19.5925,0.30%,4153.672043,0.821735036,0.046909552,
735,2018/9/16,6522.39,6382.64,6374.12,6717.96,6644.39,6944.22,3.735,0.06%,4151.201326,0.820922398,0.039394136,
736,2018/9/17,6400.600833,6427.86,6383.03,6708.11,6651.38,6930.9,-121.789167,-1.87%,4148.679017,0.820127869,0.033605056,
737,2018/9/18,6296.631667,6453.35,6372.97,6678.14,6650.17,6914.31,-103.969166,-1.62%,4146.117443,0.819349765,0.029596236,
738,2018/9/19,6342.39,6447.47,6366.02,6639.06,6646.59,6895.45,45.758333,0.73%,4143.579339,0.818567534,0.029958219,
739,2018/9/20,6418.562667,6416.13,6371.62,6609.55,6641.78,6878.91,76.172667,1.20%,4141.078552,0.817777342,0.033974326,
740,2018/9/21,6669.990833,6396.12,6389.38,6581.38,6642.36,6861.69,251.428166,3.92%,4138.703413,0.816958601,0.037071161,
741,2018/9/22,6756.12,6425.64,6426.75,6563.94,6645.52,6844.69,86.129167,1.29%,4136.378346,0.81613269,0.033086952,
742,2018/9/23,6710.445,6496.74,6475.04,6539.35,6658.9,6828.71,-45.675,-0.68%,4134.032258,0.815314246,0.024352371,
743,2018/9/24,6639.304167,6579.5,6513.48,6511.82,6664.46,6803.03,-71.140833,-1.06%,4131.652893,0.814506262,0.01274822,
744,2018/9/25,6583.45,6638.88,6527.51,6480.53,6661.79,6777.23,-55.854167,-0.84%,4129.249575,0.813707158,0.003439016,
745,2018/9/26,6468.631667,6671.86,6533.99,6454.05,6656.63,6754.63,-114.818333,-1.74%,4126.796256,0.812924361,-0.002287945,
746,2018/9/27,6535.476667,6631.59,6528.61,6455.82,6648.28,6726.07,66.845,1.03%,4124.378096,0.812135552,0.002510424,
747,2018/9/28,6686.08,6587.46,6542.1,6457.54,6632.79,6698.22,150.603333,2.30%,4122.038816,0.811331556,0.006834228,
748,2018/9/29,6550.474167,6582.59,6581.05,6473.53,6619.72,6672.64,-135.605833,-2.03%,4119.635855,0.810545499,0.005608999,
749,2018/9/30,6593.135,6564.82,6601.85,6486.74,6606.98,6649.87,42.660833,0.65%,4117.25752,0.809756666,0.00638113,
750,2018/10/1,6611.02,6566.76,6619.31,6504.34,6594.02,6633.57,17.885,0.27%,4114.891939,0.808968031,0.004134049,
751,2018/10/2,6562.641667,6595.24,6613.41,6520.08,6580.43,6616.96,-48.378333,-0.73%,4112.506856,0.80818727,-0.002250613,
752,2018/10/3,6470.4025,6600.67,6594.07,6534.56,6557.59,6603.09,-92.239167,-1.41%,4110.083294,0.807419808,-0.006569487,
753,2018/10/4,6483.73,6557.53,6570.06,6541.77,6531.24,6590.14,13.3275,0.21%,4107.669879,0.806652862,-0.004025269,
754,2018/10/5,6568.549167,6544.19,6554.5,6541.01,6505.19,6581.35,84.819167,1.31%,4105.299803,0.805877983,-0.005995213,
755,2018/10/6,6581.486667,6539.27,6553.01,6543.5,6487.04,6574.35,12.9375,0.20%,4102.939874,0.805103803,-0.008051438,
756,2018/10/7,6573.62,6533.36,6564.3,6546.46,6491.98,6567.49,-7.866667,-0.12%,4100.580137,0.804332718,-0.006374018,
757,2018/10/8,6618.567692,6535.56,6568.11,6555.11,6494.4,6565.08,44.947692,0.68%,4098.245993,0.80355871,-0.006337768,
758,2018/10/9,6621.711667,6565.19,6561.36,6571.2,6502.81,6568.77,3.143975,0.05%,4095.917231,0.802786545,-0.009592776,
759,2018/10/10,6626.85,6592.79,6568.49,6585.17,6513.99,6572.53,5.138333,0.08%,4093.594811,0.802015996,-0.01209704,
760,2018/10/11,6248.635833,6604.45,6571.86,6595.58,6526.85,6580.66,-378.214167,-5.71%,4091.114408,0.801293932,-0.011889349,
761,2018/10/12,6260.530833,6537.88,6535.62,6574.52,6525.26,6579.62,11.895,0.19%,4088.642846,0.800572197,-0.001934023,
762,2018/10/13,6247,6475.26,6505.41,6549.74,6524.84,6578.17,-13.530833,-0.22%,4086.170744,0.799854182,0.007598654,
763,2018/10/14,6299.399167,6400.95,6483.07,6526.56,6522.2,6578.09,52.399167,0.84%,4083.722611,0.799131164,0.018590353,
764,2018/10/15,6452.571667,6336.48,6464.64,6509.57,6515.55,6577.03,153.1725,2.43%,4081.34084,0.798390933,0.027483482,
765,2018/10/16,6599.17,6301.63,6453.04,6503.03,6513.35,6578.87,146.598333,2.27%,4079.029403,0.797635827,0.032505546,
766,2018/10/17,6596.276154,6371.73,6454.81,6509.55,6515.91,6583.64,-2.893846,-0.04%,4076.720396,0.796883145,0.022127377,
767,2018/10/18,6568.040769,6438.88,6457.07,6512.59,6522.43,6586.3,-28.235385,-0.43%,4074.401971,0.796135694,0.012809643,
768,2018/10/19,6509.61,6503.09,6452.02,6506.69,6531.48,6589.03,-58.430769,-0.89%,4072.060903,0.795396941,0.004346641,
769,2018/10/20,6488.825833,6545.13,6440.81,6504.65,6537.05,6589.42,-20.784167,-0.32%,4069.714634,0.794662612,-0.001236032,
770,2018/10/21,6531.601667,6552.38,6427.01,6499.43,6539.39,6590.88,42.775834,0.66%,4067.39125,0.793925377,-0.001986424,
771,2018/10/22,6504.78,6538.87,6455.3,6495.46,6534.78,6590.15,-26.821667,-0.41%,4065.059834,0.793193212,-0.000625882,
772,2018/10/23,6481.426,6520.57,6479.73,6492.57,6526.4,6592.65,-23.354,-0.36%,4062.722171,0.792465726,0.000893295,
773,2018/10/24,6508.31,6503.25,6503.17,6493.12,6518.77,6591.62,26.884,0.41%,4060.400141,0.791737123,0.002380817,
774,2018/10/25,6489.77,6502.99,6524.06,6494.35,6514.4,6588.1,-18.54,-0.28%,4058.073929,0.791012611,0.001751504,
775,2018/10/26,6473.753333,6503.18,6527.78,6490.41,6511.28,6583.96,-16.016667,-0.25%,4055.744756,0.790291894,0.001243995,
776,2018/10/27,6465.9175,6491.61,6515.24,6485.02,6511.45,6579.86,-7.835833,-0.12%,4053.416184,0.789574016,0.00304694,
777,2018/10/28,6457.21,6483.84,6502.2,6479.64,6509.13,6570.96,-8.7075,-0.13%,4051.087876,0.788859067,0.003885312,
778,2018/10/29,6382.668333,6478.99,6491.12,6471.57,6501.5,6560.61,-74.541667,-1.15%,4048.73318,0.788154805,0.003462278,
779,2018/10/30,6309.452857,6453.86,6478.43,6459.62,6495.91,6551.45,-73.215476,-1.15%,4046.354513,0.787461331,0.006473304,
780,2018/10/31,6301.61,6417.8,6460.49,6443.75,6486.45,6540.24,-7.842857,-0.12%,4043.977092,0.786770632,0.010583601,
781,2018/11/1,6342.280833,6383.37,6437.49,6446.4,6476.14,6528.28,40.670833,0.65%,4041.619003,0.786076724,0.014324891,
782,2018/11/2,6387.674167,6358.64,6421.24,6450.48,6468.79,6513.19,45.393334,0.72%,4039.282521,0.785379178,0.017027914,
783,2018/11/3,6390.42,6344.74,6411.86,6457.52,6466.03,6498.64,2.745833,0.04%,4036.951106,0.784683134,0.018758032,
784,2018/11/4,6391.873333,6346.29,6400.08,6462.07,6462.92,6484.06,1.453333,0.02%,4034.624235,0.783988739,0.018046023,
785,2018/11/5,6436.965,6362.77,6390.29,6459.03,6457.03,6472.04,45.091667,0.71%,4032.319342,0.783290928,0.014598043,
786,2018/11/6,6437.76,6389.84,6386.61,6450.92,6452.22,6472.1,0.795,0.01%,4030.018651,0.782594858,0.00966799,
787,2018/11/7,6538.79,6408.94,6383.79,6443,6447.69,6471.04,101.03,1.57%,4027.764385,0.781889414,0.006009904,
788,2018/11/8,6486.251667,6439.16,6391.95,6441.53,6445.03,6473.92,-52.538333,-0.80%,4025.491318,0.781191577,0.000910779,
789,2018/11/9,6444.97,6458.33,6402.31,6440.37,6440.51,6477.25,-41.281667,-0.64%,4023.204991,0.780500186,-0.002766862,
790,2018/11/10,6399.033333,6468.95,6415.86,6438.17,6434.45,6480.65,-45.936667,-0.71%,4020.904205,0.779815838,-0.005361764,
791,2018/11/11,6378.268333,6461.36,6425.6,6431.55,6439.46,6482.36,-20.765,-0.32%,4018.599274,0.779135664,-0.003400906,
792,2018/11/12,6408.53,6449.46,6429.2,6425.22,6443.39,6484.11,30.261667,0.47%,4016.309972,0.778453756,-0.000942051,
793,2018/11/13,6372.063333,6423.41,6431.29,6421.58,6448.77,6485.49,-36.466667,-0.57%,4014.010453,0.777777805,0.003932533,
794,2018/11/14,6176.155,6400.57,6429.45,6414.76,6451.2,6483.37,-195.908333,-3.07%,4011.646529,0.777127453,0.007848152,
795,2018/11/15,5756.77,6346.81,6407.88,6399.08,6441.98,6477.66,-419.385,-6.79%,4009.181186,0.776537499,0.014773408,
796,2018/11/16,5596.1925,6218.36,6339.86,6363.23,6413.9,6464.9,-160.5775,-2.79%,4006.694586,0.775974159,0.030486911,
797,2018/11/17,5558.243333,6061.94,6255.7,6319.75,6380.57,6451.5,-37.949167,-0.68%,4004.207699,0.775418227,0.049937545,
798,2018/11/18,5572.44,5891.88,6157.65,6274.8,6346.91,6439.19,14.196667,0.26%,4001.727216,0.774861162,0.071693155,
799,2018/11/19,5303.9425,5731.96,6066.27,6234.29,6315.67,6426.36,-268.4975,-4.82%,3999.228392,0.774351165,0.092422498,
800,2018/11/20,4671.97,5557.52,5952.16,6184.01,6276.17,6407.78,-631.9725,-11.92%,3996.769073,0.773967149,0.114504547,
801,2018/11/21,4491.98,5340.56,5779.46,6102.53,6214.18,6374.48,-179.99,-3.85%,3994.346946,0.77362364,0.14058492,
802,2018/11/22,4548.7975,5119.72,5590.83,6010.01,6147.09,6336.75,56.8175,1.26%,3991.917833,0.773267755,0.167131114,
803,2018/11/23,4309.3375,4917.83,5404.86,5918.07,6082.67,6300.72,-239.46,-5.26%,3989.547822,0.772967531,0.191501429,
804,2018/11/24,4352.98,4665.21,5198.58,5814.02,6009.37,6261.88,43.6425,1.01%,3987.17074,0.772657302,0.223677357,
805,2018/11/25,3823.511667,4475.01,5016.27,5712.07,5938.14,6224.71,-529.468333,-12.16%,3984.974406,0.772479967,0.246395336,
806,2018/11/26,3920.536667,4305.32,4822.94,5581.4,5849.8,6180.63,97.025,2.54%,3982.742828,0.772277064,0.264022702,
807,2018/11/27,3793.35,4191.03,4655.37,5455.54,5764.96,6137.04,-127.186667,-3.24%,3980.56629,0.772107721,0.273016638,
808,2018/11/28,4103.453846,4039.94,4478.88,5318.27,5676.16,6088.83,310.103846,8.17%,3978.277076,0.771858371,0.288261783,
809,2018/11/29,4263.783333,3998.77,4331.99,5199.13,5600.19,6048.05,160.329487,3.91%,3975.943521,0.771570171,0.285958155,
810,2018/11/30,4278.77,3980.93,4227.97,5090.07,5532,6009.22,14.986667,0.35%,3973.609957,0.771278674,0.280381417,
811,2018/12/1,4116.7775,4071.98,4188.65,4984.05,5464.57,5970.35,-161.9925,-3.79%,3971.328358,0.771026609,0.254839814,
812,2018/12/2,4167.546667,4111.23,4151.13,4870.98,5390.39,5929.59,50.769167,1.23%,3969.034808,0.770762281,0.237303794,
813,2018/12/3,4140.6,4186.07,4113,4758.93,5316.38,5891.21,-26.946667,-0.65%,3966.753502,0.770504718,0.212608956,
814,2018/12/4,3961.493333,4193.5,4096.13,4647.36,5241.39,5852.16,-179.106667,-4.33%,3964.536847,0.770292025,0.199925974,
815,2018/12/5,3858.349167,4133.04,4056.98,4536.62,5160.38,5808.71,-103.144166,-2.60%,3962.363266,0.770105967,0.199082238,
816,2018/12/6,3744.98,4048.95,4060.47,4441.7,5074.42,5763.32,-113.369167,-2.94%,3960.240208,0.769949811,0.20208615,
817,2018/12/7,3405.643333,3974.59,4042.91,4349.14,4984.66,5716.18,-339.336667,-9.06%,3958.28462,0.769887608,0.202635686,
818,2018/12/8,3435.34,3822.21,4004.14,4241.51,4880.22,5662.63,29.696667,0.87%,3956.315956,0.7698166,0.216795554,
819,2018/12/9,3453.66,3681.16,3937.33,4134.66,4778.53,5609.52,18.32,0.53%,3954.340459,0.769740096,0.229645937,
820,2018/12/10,3523.96,3579.59,3856.32,4042.14,4678.82,5556.63,70.3,2.04%,3952.332056,0.769643539,0.234937441,
821,2018/12/11,3426.19,3512.72,3780.84,3984.74,4582.98,5511.22,-97.77,-2.77%,3950.376475,0.769574312,0.233529276,
822,2018/12/12,3407.28,3448.96,3711.78,3931.45,4484.58,5463.98,-18.91,-0.55%,3948.433566,0.769510188,0.230929095,
823,2018/12/13,3406.7625,3449.29,3635.75,3874.38,4384.54,5416.66,-0.5175,-0.02%,3946.493585,0.769445912,0.213306299,
824,2018/12/14,3278.374167,3443.57,3562.37,3829.25,4285.69,5368.44,-128.388333,-3.77%,3944.626642,0.769418423,0.19649578,
825,2018/12/15,3242.42,3408.51,3494.05,3775.52,4189.1,5315.54,-35.954167,-1.10%,3942.782647,0.769401108,0.186338354,
826,2018/12/16,3271.238333,3352.21,3432.46,3746.46,4105.29,5259.6,28.818333,0.89%,3940.924442,0.769374941,0.183441365,
827,2018/12/17,3392.405,3321.22,3385.09,3714,4027.79,5204.18,121.166667,3.70%,3939.002148,0.769313432,0.175423744,
828,2018/12/18,3556.54,3318.24,3383.76,3693.95,3955.6,5151.25,164.135,4.84%,3936.99979,0.769205715,0.161128527,
829,2018/12/19,3808.0425,3348.2,3395.88,3666.61,3888.4,5102.03,251.5025,7.07%,3934.889896,0.769030672,0.138926036,
830,2018/12/20,3982.850833,3454.13,3431.32,3643.82,3838.54,5057.35,174.808333,4.59%,3932.718076,0.768811227,0.100144847,
831,2018/12/21,4135.19,3602.22,3477.21,3629.02,3815.57,5014.87,152.339167,3.82%,3930.500662,0.768554738,0.05591563,
832,2018/12/22,3910.973333,3775.01,3548.11,3629.94,3803.67,4975.38,-224.216667,-5.42%,3928.361642,0.768353488,0.007534828,
833,2018/12/23,4027.478333,3878.72,3598.48,3617.11,3782.41,4932.54,116.505,2.98%,3926.185424,0.768123333,-0.025462602,
834,2018/12/24,3995.17,3972.91,3660.55,3611.46,3773.02,4891.19,-32.308333,-0.80%,3924.023622,0.767901227,-0.052978781,
835,2018/12/25,3813.88,4010.33,3732.23,3613.14,3761.09,4849.62,-181.29,-4.54%,3921.931927,0.767724836,-0.066268023,
836,2018/12/26,3825.379167,3976.54,3789.38,3610.92,3760.77,4805.28,11.499167,0.30%,3919.838996,0.767545474,-0.057373889,
837,2018/12/27,3848.21,3914.58,3844.79,3614.94,3757.6,4761.28,22.830833,0.60%,3917.740525,0.767360274,-0.041776666,
838,2018/12/28,3743.905,3902.02,3890.37,3637.07,3759.42,4717.79,-104.305,-2.71%,3915.686886,0.767201899,-0.037931383,
839,2018/12/29,3912.285833,3845.31,3909.11,3652.5,3747.44,4673.81,168.380833,4.50%,3913.571126,0.767000532,-0.026116496,
840,2018/12/30,3770.36,3828.73,3919.53,3675.43,3735.72,4633.86,-141.925833,-3.63%,3911.51309,0.766835233,-0.024897476,
841,2018/12/31,3791.545833,3820.03,3898.28,3687.75,3718.78,4591.67,21.185833,0.56%,3909.449738,0.766664439,-0.027226671,
842,2019/1/1,3752.271667,3813.26,3863.92,3706.01,3707.94,4549.16,-39.274166,-1.04%,3907.405387,0.766503719,-0.028403912,
843,2019/1/2,3855.88,3794.07,3848.05,3723.26,3694.09,4505.24,103.608333,2.76%,3905.323548,0.766316513,-0.027064852,
844,2019/1/3,3865.7975,3816.47,3830.89,3745.72,3684.6,4463,9.9175,0.26%,3903.241267,0.766126824,-0.035789502,
845,2019/1/4,3822.626667,3807.17,3817.95,3775.09,3681.41,4420.89,-43.170833,-1.12%,3901.178598,0.765948033,-0.034160824,
846,2019/1/5,3856.62,3817.62,3818.83,3804.1,3680.22,4377.32,33.993333,0.89%,3899.106246,0.765760665,-0.037334725,
847,2019/1/6,3920.456667,3830.64,3821.95,3833.37,3683.94,4334.3,63.836667,1.66%,3897.013922,0.765557426,-0.039821495,
848,2019/1/7,4036.093333,3864.28,3829.17,3859.77,3701.1,4290.66,115.636666,2.95%,3894.886073,0.765326124,-0.044089595,
849,2019/1/8,4032.25,3900.32,3858.39,3883.75,3721.13,4249.83,-3.843333,-0.10%,3892.762901,0.765095869,-0.048154727,
850,2019/1/9,4034.138333,3933.61,3870.39,3894.96,3740.41,4209.62,1.888333,0.05%,3890.642567,0.764865286,-0.051652092,
