,index,date,value,ma5,ma10,ma20,ma30,ma60,Profit,Profit rate,180 day profit,Standard Dev of 180-day-profit,Standard Dev,Coefficient of Variation,Bias(5:30),sharp ratio,credit_of_future_tendency,Risk_credit,Credit_to_SELL
541,541,2018/3/6,10763.19833,11193.65567,10771.24817,10662.5465,9808.817803,10995.41841,-753.63167,-0.0654,131.23%,134.50%,4173.336646,0.44522571,0.141182953,97.57%,-0.05,-0.02,0.040462178760428735
542,542,2018/3/7,10118.058,11031.04327,10813.39463,10694.8674,9918.125847,10875.39941,-645.14033,-0.0599,134.72%,135.19%,4158.829639,0.442253913,0.112210456,99.65%,-0.05,0.0,0.0014217869803660882
543,543,2018/3/8,9920.46,10749.7456,10770.5803,10684.53232,10017.95918,10754.80791,-197.598,-0.0195,130.05%,135.82%,4141.626882,0.438977767,0.073047455,95.75%,-0.03,-0.04,0.031228655548142456
544,544,2018/3/9,9089.278333,10281.56493,10647.56213,10596.89665,10050.93651,10651.8641,-831.181667,-0.0838,109.92%,136.61%,4124.083712,0.435898968,0.022945963,80.46%,-0.01,-0.2,-0.11198459190131342
545,545,2018/3/10,8746.002,9727.399333,10485.14583,10479.90525,10067.78536,10552.39325,-343.276333,-0.0378,105.88%,137.42%,4106.681662,0.432943178,-0.033809424,77.05%,0.03,-0.23,-0.06291448122265267
546,546,2018/3/11,8777.37,9330.233667,10261.94467,10363.2255,10085.52836,10458.05908,31.368,0.0036,109.06%,138.16%,4088.450696,0.429887112,-0.074888956,78.94%,0.07,-0.21,0.00852054977060035
547,547,2018/3/12,9182.843333,9143.190733,10087.117,10252.84808,10114.29392,10389.49323,405.473333,0.0462,131.82%,138.70%,4069.320717,0.426640339,-0.096012949,95.04%,0.09,-0.05,0.08293496745186239
548,548,2018/3/13,9154.7,8990.038733,9869.892167,10148.28408,10141.33542,10310.1902,-28.143333,-0.0031,175.77%,139.03%,4048.151857,0.42314799,-0.113525156,126.43%,0.09,0.26,0.002306893290545897
549,549,2018/3/14,9153.54,9002.891067,9642.228,10109.4075,10177.51942,10232.89603,-1.16,-0.0001,184.59%,139.28%,4021.420361,0.418942314,-0.115414012,132.53%,0.09,0.33,0.007488130908172574
550,550,2018/3/15,8358.121667,8925.315,9326.357166,10019.20775,10169.53122,10141.31606,-795.418333,-0.0869,122.08%,139.88%,3994.302863,0.414889456,-0.122347451,87.27%,0.08,-0.13,-0.17332905634001886
551,551,2018/3/16,8530.402,8875.9214,9103.077533,9937.16285,10142.72351,10049.95283,172.280333,0.0206,127.72%,140.51%,3971.20195,0.411364667,-0.124897628,90.90%,0.07,-0.09,-0.04328978965406863
552,552,2018/3/17,8297.89,8698.930733,8921.060733,9867.227683,10103.59851,9962.348662,-232.512,-0.0273,125.58%,141.08%,3948.056267,0.407904473,-0.139026484,89.01%,0.05,-0.11,-0.1754256778148745
553,553,2018/3/18,8171.415,8502.273733,8746.156233,9758.368267,10038.40696,9913.256468,-126.475,-0.0152,107.22%,141.77%,3924.304924,0.404413373,-0.153025598,75.63%,0.04,-0.24,-0.2090191369982921
554,554,2018/3/19,8412.033333,8353.9724,8678.431733,9662.996933,9957.408345,9864.366635,240.618333,0.0294,111.49%,142.53%,3901.981233,0.401092365,-0.161029446,78.22%,0.02,-0.22,-0.1979943321876582
555,555,2018/3/20,8605.64,8403.476067,8664.395533,9574.770683,9874.735345,9821.546968,193.606667,0.023,120.97%,143.22%,3879.310512,0.397716662,-0.148992274,84.46%,-0.01,-0.16,-0.2434662897734773
556,556,2018/3/21,8947.753333,8486.946333,8681.433867,9471.689266,9802.628289,9754.829635,342.113333,0.0398,145.99%,143.74%,3855.149022,0.394111504,-0.134217265,101.56%,-0.06,0.02,-0.28454811072623565
557,557,2018/3/22,8690.408333,8565.45,8632.190367,9359.653683,9712.628844,9707.915974,-257.345,-0.0288,130.12%,144.33%,3828.758889,0.390299763,-0.118112085,90.16%,-0.08,-0.1,-0.40168236230271326
558,558,2018/3/23,8725.37,8676.241,8589.257367,9229.574767,9628.608511,9661.448474,34.961667,0.004,130.98%,144.90%,3803.160303,0.386612678,-0.098910191,90.39%,-0.11,-0.1,-0.3833938890495854
559,559,2018/3/24,8662.378333,8726.31,8540.1412,9091.1846,9586.318733,9618.770379,-62.991667,-0.0072,119.71%,145.53%,3777.309139,0.382934204,-0.089712095,82.26%,-0.11,-0.18,-0.38863928512908863
560,560,2018/3/25,8617.296667,8728.641333,8566.0587,8946.207933,9534.824733,9574.354351,-45.081666,-0.0052,120.37%,146.17%,3752.633358,0.379439146,-0.084551465,82.35%,-0.11,-0.18,-0.3772682452761126
561,561,2018/3/26,8457.96,8630.682667,8558.8145,8830.946017,9477.7134,9525.453185,-159.336667,-0.0185,117.93%,146.82%,3727.654431,0.375958345,-0.08937079,80.33%,-0.11,-0.2,-0.40520276159091373
562,562,2018/3/27,7876.195,8467.84,8516.645,8718.852867,9417.033455,9473.892851,-581.765,-0.0688,87.44%,147.69%,3703.609982,0.372703594,-0.100795379,59.21%,-0.1,-0.41,-0.48744947706654557
563,563,2018/3/28,7960.38,8314.842,8495.5415,8620.848867,9337.426011,9414.48624,84.185,0.0107,89.82%,148.53%,3681.869201,0.369743152,-0.10951455,60.47%,-0.08,-0.4,-0.3490805898399758
564,564,2018/3/29,7950.61,8172.488333,8449.399167,8563.91545,9258.464344,9356.473574,-9.77,-0.0012,90.92%,149.36%,3659.837881,0.366766189,-0.117295479,60.88%,-0.07,-0.39,-0.3582466565666138
565,565,2018/3/30,6882.531667,7825.535333,8277.088333,8470.741933,9142.2099,9284.304851,-1068.078333,-0.1343,57.83%,150.44%,3641.478985,0.364377982,-0.144021476,38.44%,-0.06,-0.62,-0.583980849129175
566,566,2018/3/31,6935.48,7521.039333,8075.861,8378.647433,9006.413178,9230.161823,52.948333,0.0077,58.10%,151.51%,3624.435603,0.362157066,-0.164924017,38.34%,-0.02,-0.62,-0.3381614090395652
567,567,2018/4/1,6937.56,7333.312333,7900.576167,8266.383267,8873.294511,9177.745823,2.08,0.0003,57.88%,152.56%,3607.472078,0.359955202,-0.17355247,37.94%,0.01,-0.62,-0.3030542879636013
568,568,2018/4/2,7035.848333,7148.406,7731.624,8160.440683,8730.257844,9143.622323,98.288333,0.0142,66.52%,153.52%,3589.974261,0.357688345,-0.181191881,43.33%,0.03,-0.57,-0.25325750391520313
569,569,2018/4/3,7410.435,7040.371,7606.429667,8073.285433,8596.266289,9118.764546,374.586667,0.0532,70.79%,154.41%,3569.190359,0.354995087,-0.180996637,45.85%,0.04,-0.54,-0.17613694562774806
570,570,2018/4/4,7426.48,7149.160667,7487.348,8026.70335,8459.921289,9094.993712,16.045,0.0022,71.97%,155.28%,3549.1558,0.352404514,-0.154937685,46.34%,0.04,-0.54,-0.2050447324621456
571,571,2018/4/5,6826.51,7127.366667,7324.203,7941.50875,8328.698344,9068.758073,-599.97,-0.0808,55.99%,156.28%,3531.521902,0.350171837,-0.144240027,35.83%,0.01,-0.64,-0.3702658099705973
572,572,2018/4/6,6603.876667,7060.63,7196.971167,7856.808083,8211.558967,9064.842407,-222.633333,-0.0326,43.49%,157.36%,3515.449652,0.348153297,-0.140159618,27.64%,0.0,-0.72,-0.32000942387651904
573,573,2018/4/7,6634.68,6980.396333,7064.401167,7779.971333,8102.032967,9059.996073,30.803333,0.0047,44.05%,158.43%,3501.096205,0.346346649,-0.138438913,27.81%,0.0,-0.72,-0.26445922697543445
574,574,2018/4/8,7017.656667,6901.840667,6971.105833,7710.2525,8032.978911,9041.957712,382.976667,0.0577,46.74%,159.46%,3484.67705,0.344268541,-0.140811803,29.31%,-0.01,-0.71,-0.21287352436434254
575,575,2018/4/9,6699.273333,6756.399333,6952.78,7614.934167,7964.754622,9016.26999,-318.383334,-0.0454,39.00%,160.54%,3471.319401,0.342590403,-0.151712808,24.30%,-0.02,-0.76,-0.39945071330880927
576,576,2018/4/10,6784.41,6747.979333,6937.673,7506.767,7898.322622,8991.92549,85.136667,0.0127,40.69%,161.58%,3457.732601,0.340884279,-0.145643999,25.18%,-0.03,-0.75,-0.3266810262421454
577,577,2018/4/11,6926.266667,6812.457333,6936.543667,7418.559917,7823.1034,8968.698658,141.856667,0.0209,24.49%,162.73%,3443.330073,0.339075793,-0.129187359,15.05%,-0.04,-0.85,-0.3136101018709119
578,578,2018/4/12,7847.845,7055.090333,7017.743333,7374.683667,7779.541567,8960.438492,921.578333,0.1331,36.74%,163.65%,3430.642996,0.337407183,-0.093122612,22.45%,-0.06,-0.78,-0.13119516370371004
579,579,2018/4/13,7941.46,7239.851,7070.845833,7338.63775,7739.1389,8958.329158,93.615,0.0119,36.31%,164.53%,3418.801906,0.335840758,-0.064514658,22.07%,-0.1,-0.78,-0.3348673599366897
580,580,2018/4/14,8036.511051,7507.298544,7131.848939,7309.598469,7728.418546,8948.974884,95.051051,0.012,40.71%,165.27%,3407.155508,0.334295634,-0.028611287,24.63%,-0.11,-0.75,-0.2934809391346438
581,581,2018/4/15,8340.748333,7818.56621,7283.272772,7303.737886,7722.096757,8932.410134,304.237282,0.0379,48.84%,166.02%,3393.59769,0.332491462,0.01249265,29.42%,-0.12,-0.71,-0.20644900346486283
582,582,2018/4/16,8368.1,8106.932877,7459.695105,7328.333136,7724.437091,8914.017801,27.351667,0.0033,49.57%,166.79%,3379.037515,0.330570255,0.049517626,29.72%,-0.13,-0.7,-0.21339572445098653
583,583,2018/4/17,7895.416926,8116.447262,7585.768798,7325.084982,7715.237155,8876.822055,-472.683074,-0.0565,37.85%,167.63%,3365.908951,0.328876917,0.052002304,22.58%,-0.12,-0.77,-0.27789276822831954
584,584,2018/4/18,8164.937426,8161.142747,7700.496874,7335.801354,7707.000625,8832.204485,269.5205,0.0341,36.55%,168.44%,3352.70094,0.327155942,0.058925923,21.70%,-0.1,-0.78,-0.09910149452596634
585,585,2018/4/19,8175.96,8189.032537,7848.16554,7400.47277,7692.677958,8783.706651,11.022574,0.0013,36.57%,169.18%,3341.184011,0.325646502,0.06452299,21.62%,-0.08,-0.78,-0.09627650289294903
586,586,2018/4/20,8852.718333,8291.426537,8054.996374,7496.334687,7689.510125,8746.069207,676.758333,0.0828,47.96%,169.77%,3327.655968,0.323828195,0.078277602,28.25%,-0.06,-0.72,0.08503878547658231
587,587,2018/4/21,8807.205,8379.247537,8243.090207,7589.816937,7693.403347,8703.016096,-45.513333,-0.0051,49.88%,170.39%,3314.084572,0.322018576,0.089147047,29.28%,-0.06,-0.71,-0.02057495282435841
588,588,2018/4/22,8930.6,8586.284152,8351.365707,7684.55452,7700.244347,8664.426429,123.395,0.014,51.35%,171.03%,3299.30122,0.320057308,0.115066453,30.02%,-0.05,-0.7,0.06986154892628771
589,589,2018/4/23,8933.861667,8740.069,8450.605874,7760.725854,7709.293791,8647.806262,3.261667,0.0004,57.57%,171.58%,3284.539906,0.318108202,0.13370553,33.55%,-0.06,-0.66,0.0638856229166869
590,590,2018/4/24,9555.542,9015.9854,8602.508969,7867.178954,7740.568636,8637.696684,621.680333,0.0696,62.15%,172.17%,3266.690213,0.315722976,0.164770422,36.10%,-0.05,-0.64,0.234209768416492
591,591,2018/4/25,9658.11,9177.063733,8734.245135,8008.758954,7780.573636,8629.143518,102.568,0.0107,63.98%,172.70%,3250.210875,0.313500002,0.179484208,37.05%,-0.04,-0.63,0.19588563538611192
592,592,2018/4/26,9258.398333,9267.3024,8823.274969,8141.485037,7826.64708,8621.840268,-399.711667,-0.0414,60.27%,173.23%,3234.122634,0.311389225,0.184070561,34.79%,-0.04,-0.65,0.12870524914764642
593,593,2018/4/27,9010.32,9283.2464,8934.765276,8260.267037,7861.64508,8599.535546,-248.078333,-0.0268,46.38%,173.91%,3217.499414,0.309256743,0.180827461,26.67%,-0.03,-0.73,0.1592617207343608
594,594,2018/4/28,8928.55,9282.184067,9011.126533,8355.811703,7894.24308,8576.353712,-81.77,-0.0091,45.50%,174.55%,3203.805611,0.307487722,0.175816854,26.07%,-0.01,-0.74,0.21529165563327302
595,595,2018/4/29,9334.281667,9237.932,9126.9587,8487.56212,7975.96808,8559.08899,405.731667,0.0454,46.11%,175.17%,3188.921926,0.305541162,0.158220784,26.32%,0.01,-0.74,0.3030578718823791
596,596,2018/4/30,9259.57,9158.224,9167.643867,8611.32012,8053.437747,8529.925462,-74.711667,-0.008,38.92%,175.83%,3175.859574,0.303827875,0.137181945,22.14%,0.02,-0.78,0.21039621861071592
597,597,2018/5/1,9239.55,9154.454333,9210.878367,8726.984287,8130.170747,8501.732629,-20.02,-0.0022,36.84%,176.45%,3164.610369,0.302340316,0.125985495,20.88%,0.03,-0.79,0.21941985603581982
598,598,2018/5/2,9221.426,9196.675533,9239.960967,8795.663337,8203.023336,8466.64059,-18.124,-0.002,28.12%,177.09%,3153.869408,0.300921908,0.121132436,15.88%,0.03,-0.84,0.20875917318546194
599,599,2018/5/3,9639.268333,9338.8192,9310.501633,8880.553753,8277.31778,8436.792034,417.842333,0.0453,29.60%,177.62%,3145.008022,0.299690694,0.128242197,16.67%,0.02,-0.83,0.26799326578270044
600,600,2018/5/4,9753.35,9422.632867,9330.282433,8966.395701,8354.880113,8407.400701,114.081667,0.0118,32.41%,178.16%,3137.248003,0.298587197,0.127799889,18.19%,0.01,-0.82,0.20056036728547771
601,601,2018/5/5,9803.306667,9531.3802,9344.8021,9039.523618,8454.106669,8391.402507,49.956667,0.0051,40.27%,178.66%,3128.957053,0.297416934,0.127426063,22.54%,0.0,-0.77,0.17343227696838492
602,602,2018/5/6,9630.136277,9609.497455,9381.975894,9102.625431,8554.981989,8383.270478,-173.17039,-0.0177,35.79%,179.28%,3118.595905,0.296021503,0.123263318,19.96%,0.0,-0.8,0.13258100419009458
603,603,2018/5/7,9631.44,9691.500255,9444.087894,9189.426585,8654.873989,8378.453478,1.303723,0.0001,35.11%,179.91%,3108.772278,0.294696587,0.119773698,19.51%,-0.01,-0.8,0.13200222198390896
604,604,2018/5/8,9228.608333,9609.368255,9474.093728,9242.610131,8728.572378,8380.775645,-402.831667,-0.0418,28.93%,180.57%,3099.891399,0.293531892,0.1009095,16.02%,-0.01,-0.84,0.039239742569551136
605,605,2018/5/9,9322.041667,9523.106589,9472.869728,9299.914214,8815.997989,8390.376306,93.433334,0.0101,38.73%,181.12%,3090.905012,0.292349989,0.080207437,21.39%,0.0,-0.79,0.10114666511287558
606,606,2018/5/10,9310.37,9424.519255,9477.949728,9322.796797,8900.196656,8399.259639,-11.671667,-0.0013,41.73%,181.68%,3079.003433,0.290830522,0.05891135,22.97%,0.01,-0.77,0.0708893744789037
607,607,2018/5/11,8468.788,9192.2496,9400.873528,9305.875947,8951.614034,8387.358717,-841.582,-0.0904,48.15%,182.21%,3068.510562,0.289552373,0.026881808,26.43%,0.01,-0.74,-0.10629138552877637
608,608,2018/5/12,8484.346667,8962.830933,9327.165594,9283.563281,8972.830756,8376.186161,15.558667,0.0018,29.53%,182.85%,3050.993329,0.287484536,-0.001114456,16.15%,0.03,-0.84,0.011705136546944835
609,609,2018/5/13,8463.52,8809.813267,9209.590761,9260.046197,8990.232756,8364.685828,-20.826667,-0.0025,30.34%,183.47%,3040.195179,0.286182015,-0.020068389,16.53%,0.04,-0.83,-0.005223799045220134
610,610,2018/5/14,8652.038333,8675.8126,9099.459594,9214.871014,9010.750332,8369.584439,188.518333,0.0223,18.50%,184.15%,3028.182898,0.284731648,-0.037170904,10.04%,0.05,-0.9,0.01737648466456275
611,611,2018/5/15,8511.458,8516.0302,8970.274728,9157.538414,9016.440654,8369.268706,-140.580333,-0.0162,8.91%,184.87%,3022.14526,0.283985434,-0.055499778,4.82%,0.05,-0.95,-0.07027719602726515
612,612,2018/5/16,8471.06,8516.4846,8854.3671,9118.171497,9019.872654,8372.154872,-40.398,-0.0047,7.65%,185.58%,3019.144708,0.283606885,-0.055808776,4.12%,0.06,-0.96,-0.035172027029591685
613,613,2018/5/17,8106.118333,8440.838933,8701.834933,9072.961414,9026.896035,8371.066595,-364.941667,-0.0431,3.70%,186.27%,3017.989707,0.283463472,-0.064923435,1.98%,0.05,-0.98,-0.12563263922340173
614,614,2018/5/18,8240.055,8396.145933,8602.9796,9038.536664,9029.399954,8368.200289,133.936667,0.0165,2.90%,186.98%,3015.961064,0.283210779,-0.070132459,1.55%,0.04,-0.98,-0.06999951893398153
615,615,2018/5/19,8239.08,8313.554267,8494.683433,8983.776581,9031.503954,8362.090956,-0.975,-0.0001,2.35%,187.71%,3014.889803,0.283076196,-0.079493924,1.25%,0.03,-0.99,-0.12948624782316076
616,616,2018/5/20,8507.406667,8312.744,8414.3871,8946.168414,9019.993565,8354.751845,268.326667,0.0326,5.55%,188.40%,3012.898728,0.2828221,-0.078409099,2.95%,0.02,-0.97,-0.10027536830111089
617,617,2018/5/21,8385.556187,8295.643237,8406.063919,8903.468723,9005.938604,8349.670976,-121.85048,-0.0143,1.42%,189.12%,3011.446096,0.282637991,-0.078869666,0.75%,0.01,-0.99,-0.18841566769998475
618,618,2018/5/22,8396.63,8353.745571,8397.292252,8862.228923,8988.139604,8344.191976,11.073813,0.0013,1.94%,189.79%,3010.898043,0.282567712,-0.070581239,1.02%,-0.01,-0.99,-0.19255008839001433
619,619,2018/5/23,7555.74,8216.882571,8306.514252,8758.052507,8942.202215,8325.748003,-840.89,-0.1001,-8.43%,190.52%,3014.341608,0.282990805,-0.081111971,-4.42%,-0.03,-1.04,-0.3960622387760271
620,620,2018/5/24,7566.193333,8082.305237,8197.929752,8648.694673,8875.890593,8308.229614,10.453333,0.0014,-13.11%,191.25%,3017.780231,0.283414293,-0.089409096,-6.85%,-0.03,-1.07,-0.268136671315813
621,621,2018/5/25,7576.78,7896.179904,8104.461952,8537.36834,8806.512927,8293.543281,10.586667,0.0014,-13.59%,191.96%,3022.956239,0.284067043,-0.103370429,-7.08%,-0.05,-1.07,-0.33115460385376405
622,622,2018/5/26,7342.908333,7687.650333,7991.646785,8423.006943,8742.66326,8284.65517,-233.871667,-0.0309,-24.44%,192.72%,3029.677242,0.284909528,-0.120674089,-12.68%,-0.03,-1.13,-0.3690321951337349
623,623,2018/5/27,7361.831667,7480.690667,7917.218119,8309.526526,8687.713649,8274.679364,18.923334,0.0026,-26.03%,193.36%,3038.633336,0.286102034,-0.13893448,-13.46%,-0.01,-1.13,-0.3120367795266696
624,624,2018/5/28,7344.56,7438.454667,7827.668619,8215.324109,8634.913982,8264.578531,-17.271667,-0.0023,-25.95%,194.02%,3047.937012,0.287367874,-0.138560652,-13.38%,0.01,-1.13,-0.2784409572870269
625,625,2018/5/29,7459.876667,7417.191333,7749.748285,8122.215859,8572.433815,8274.200948,115.316667,0.0157,-26.48%,194.67%,3056.43979,0.288539145,-0.134762485,-13.61%,0.01,-1.14,-0.24730110823904242
626,626,2018/5/30,7385.395,7378.914333,7637.547119,8025.967109,8509.961315,8281.699531,-74.481667,-0.01,-32.14%,195.36%,3065.506832,0.289812598,-0.132908593,-16.45%,0.01,-1.16,-0.2817056401057266
627,627,2018/5/31,7386.72,7387.676667,7537.6635,7971.863709,8448.200315,8289.185531,1.325,0.0002,-32.11%,195.94%,3074.522893,0.291196891,-0.125532493,-16.39%,0.01,-1.16,-0.255080370962735
628,628,2018/6/1,7535.146667,7422.339667,7451.515167,7924.403709,8391.991004,8297.50717,148.426667,0.0201,-33.51%,196.51%,3082.575178,0.292471435,-0.115544849,-17.05%,0.0,-1.17,-0.23095715082518306
629,629,2018/6/2,7645.146667,7482.457,7460.455833,7883.485043,8325.520282,8301.419031,110.0,0.0146,-34.01%,197.17%,3089.445375,0.293690961,-0.101262534,-17.25%,-0.01,-1.17,-0.23502863794662598
630,630,2018/6/3,7637.14,7517.909667,7467.5505,7832.740126,8254.979949,8304.930031,-8.006667,-0.001,-34.11%,197.69%,3095.774832,0.294904098,-0.089287955,-17.26%,-0.03,-1.17,-0.2771416327201415
631,631,2018/6/4,7500.273333,7540.885333,7459.899833,7782.180893,8178.212171,8316.15942,-136.866667,-0.0179,-44.61%,198.26%,3102.633846,0.296195216,-0.077929849,-22.50%,-0.05,-1.23,-0.32560094366225484
632,632,2018/6/5,7615.722142,7586.685762,7487.181214,7739.414,8111.065033,8333.023511,115.448809,0.0154,-53.85%,198.67%,3101.370025,0.297002754,-0.064649866,-27.11%,-0.06,-1.27,-0.27883768739588766
633,633,2018/6/6,7619.43,7603.542428,7512.941048,7715.079583,8043.998033,8349.436011,3.707858,0.0005,-54.81%,198.38%,3075.261782,0.295893092,-0.054755807,-27.63%,-0.1,-1.28,-0.36388815465785057
634,634,2018/6/7,7676.271667,7609.767428,7546.112214,7686.890417,7992.253478,8360.412928,56.841667,0.0075,-49.31%,198.00%,3043.735897,0.294296638,-0.047857097,-24.90%,-0.09,-1.25,-0.3208802537539732
635,635,2018/6/8,7620.153333,7606.370095,7562.139881,7655.944083,7935.523867,8375.760928,-56.118334,-0.0073,-48.75%,197.66%,3029.229001,0.294075743,-0.041478518,-24.67%,-0.08,-1.25,-0.31127909339145954
636,636,2018/6/9,7615.54,7629.423428,7585.154381,7611.35075,7879.029533,8389.613095,-4.613333,-0.0006,-49.46%,197.51%,3016.476002,0.293981521,-0.031679803,-25.04%,-0.08,-1.25,-0.2855874572280461
637,637,2018/6/10,6776.888333,7461.656667,7524.171214,7530.917357,7822.632878,8387.123456,-838.651667,-0.1101,-60.77%,197.28%,3006.053731,0.294279687,-0.046145104,-30.81%,-0.07,-1.31,-0.4477905855203317
638,638,2018/6/11,6875.678333,7312.906333,7458.224381,7454.869774,7769.0106,8370.920678,98.79,0.0146,-59.09%,195.49%,2969.70913,0.292366365,-0.058708153,-30.23%,-0.05,-1.3,-0.2519237742151917
639,639,2018/6/12,6879.31,7153.514,7381.640714,7421.048274,7716.2036,8353.218178,3.631667,0.0005,-57.67%,193.91%,2937.881622,0.29080348,-0.072923115,-29.74%,-0.03,-1.3,-0.25548349010947313
640,640,2018/6/13,6315.7,6892.623333,7249.496714,7358.523607,7638.325655,8324.537994,-563.61,-0.0819,-64.46%,192.59%,2915.205659,0.290135537,-0.097626411,-33.47%,-0.02,-1.33,-0.39460542629222223
641,641,2018/6/14,6647.013333,6698.918,7164.170714,7312.035274,7576.1775,8296.309077,331.313333,0.0525,-65.91%,190.58%,2868.608158,0.287255106,-0.115791836,-34.58%,0.02,-1.35,-0.15615463965507187
642,642,2018/6/15,6637.41,6671.022333,7066.3395,7276.760357,7515.055833,8267.464244,-9.603333,-0.0014,-65.57%,187.97%,2790.322943,0.28141824,-0.112312339,-34.88%,0.04,-1.35,-0.18664810662987574
643,643,2018/6/16,6509.426667,6597.772,6955.339167,7234.140107,7461.832778,8244.364406,-127.983333,-0.0193,-65.67%,185.30%,2713.023008,0.275583155,-0.115797392,-35.44%,0.04,-1.35,-0.21770965576782364
